Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
80,6,21/02/2018 02:11:11,13944,3,4,315,935,315,0,105.0,181.8653348,935,0,233.75,467.5,89644.29145,502.0080321,2324.0,5149.168166,12815,4,13097,6548.5,8862.169289,12815,282,13939,4646.333333,7328.523066,13096,22,0,0,0,0,72,92,215.1462995,286.8617326,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,1,178.5714286,105.0,233.75,0,0,0,0,0,0,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,17,21/02/2018 10:25:35,119641727,85021,0,2720672,0,32,32,32.0,0.0,0,0,0.0,0.0,22740.15988,710.6299962,1407.218619,27600.91162,812211,1,120000000,1407.218619,27600.91162,812211,1,0,0.0,0.0,0,0,0,0,0,0,680168,0,710.6299962,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00037638,32.0,0.0,0,0,0,0,0,0,85021,2720672,0,0,-1,-1,85020,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
80,6,21/02/2018 02:12:20,15383,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,130.0136514,15383.0,0.0,15383,15383,15383,15383.0,0.0,15383,15383,0,0.0,0.0,0,0,0,0,0,0,40,0,130.0136514,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,17,21/02/2018 10:22:59,119870379,137680,0,4405760,0,32,32,32.0,0.0,0,0,0.0,0.0,36754.36782,1148.573994,870.6511451,18099.41427,598058,0,120000000,870.6511451,18099.41427,598058,0,0,0.0,0.0,0,0,0,0,0,0,1101440,0,1148.573994,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00023242,32.0,0.0,0,0,0,0,0,0,137680,4405760,0,0,-1,-1,137679,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
21,6,16/02/2018 10:51:05,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
21,6,14/02/2018 10:34:06,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,15/02/2018 11:35:42,108122234,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.3994425235,0.1572294557,6757639.625,13969646.9601495,53235879,4,108122220,8317093.84615385,15162844.7194943,53235879,264,108122230,54061115.0,32615615.6518539,77123838,30998392,0,0,0,0,456,100,0.1294830812,0.0277463745,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5537627.5,1689454.16984318,6732252,4343003,24261741.25,20573117.0880848,53235879,6657200,DoS attacks-Slowloris,,,,
80,6,21/02/2018 02:11:40,14137,3,4,365,935,365,0,121.6666667,210.7328483,935,0,233.75,467.5,91957.27524,495.154559,2356.166667,5476.825117,13533,3,13782,6891.0,9393.206481,13533,249,14134,4711.333333,7861.407592,13788,62,0,0,0,0,72,92,212.2090967,282.9454623,0,935,162.5,337.2578496,113742.8571,0,0,1,1,0,0,0,1,1,185.7142857,121.6666667,233.75,0,0,0,0,0,0,3,365,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
21,6,14/02/2018 10:59:11,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,23/02/2018 10:33:07,5008610,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6527539577,1.5972495363,715515.714285714,1868263.80155032,4952108,17,56502,18834.0,31665.7034186831,55398,403,5008580,1669526.66666667,2888766.65052066,5005187,1091,0,0,0,0,92,92,0.7986247681,0.7986247681,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,01/03/2018 02:58:05,116775122,20,16,1313,2118,434,0,65.65,158.7584312,706,0,132.375,284.5976985,29.38125811,0.308284842,3336432.057,4643838.415,10000000,35,117000000,6146059.053,4787003.062,10100000,11170,112000000,7477122.667,4415325.77,10100000,12805,0,0,0,0,412,464,0.171269356,0.137015485,0,706,92.72972973,219.9893493,48395.31381,0,0,1,1,0,0,0,1,0,95.30555556,65.65,132.375,0,0,0,0,0,0,20,1313,16,2118,8192,180,14,20,185805.7273,512790.4247,1728775,11199,10000000.0,16121.55304,10000000,9953023,Infilteration,,,,
80,17,21/02/2018 10:11:17,119783126,116258,0,3720256,0,32,32,32.0,0.0,0,0,0.0,0.0,31058.26442,970.570763,1030.33044,19733.12276,583580,0,120000000,1030.33044,19733.12276,583580,0,0,0.0,0.0,0,0,0,0,0,0,930064,0,970.570763,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00027525,32.0,0.0,0,0,0,0,0,0,116258,3720256,0,0,-1,-1,116257,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
8080,6,02/03/2018 02:16:00,11099,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40994.68421,630.6874493,1849.833333,4052.692607,10112.0,21.0,543.0,271.5,313.2483041,493.0,50.0,10627.0,3542.333333,5694.165464,10112.0,27.0,0,0,0,0,72,92,270.2946211,360.3928282,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,23/02/2018 10:22:41,331,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9063.4441087613,165.5,214.2533546995,317,14,331,331.0,0.0,331,331,0,0.0,0.0,0,0,0,0,0,0,40,20,6042.2960725076,3021.1480362538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,2051,221,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,15/02/2018 09:28:08,5004353,4,4,334,972,334,0,83.5,167.0,972,0,243.0,486.0,260.9727970829,1.5986082517,714907.571428572,1890880.74449429,5003022,7,1331,443.6666666667,488.8704668246,988,42,5004346,1668115.33333333,2888356.38518126,5003302,344,0,0,0,0,136,136,0.7993041258,0.7993041258,0,972,145.1111111111,329.1703375323,108353.111111111,0,0,0,1,0,0,0,0,1,163.25,83.5,243.0,0,0,0,0,0,0,4,334,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye,,,,
80,17,21/02/2018 10:11:36,119635837,124233,0,3975456,0,32,32,32.0,0.0,0,0,0.0,0.0,33229.64172,1038.426304,963.0033888,19983.29483,1168452,0,120000000,963.0033888,19983.29483,1168452,0,0,0.0,0.0,0,0,0,0,0,0,993864,0,1038.426304,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00025758,32.0,0.0,0,0,0,0,0,0,124233,3975456,0,0,-1,-1,124232,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
8080,6,02/03/2018 12:07:53,9668,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47062.47414,724.0380637,1611.333333,3529.710394,8809.0,15.0,441.0,220.5,242.5376259,392.0,49.0,9291.0,3097.0,4949.902726,8809.0,64.0,0,0,0,0,72,92,310.3020273,413.7360364,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
22,6,14/02/2018 02:15:32,364212,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,12654.7175820676,120.8087597333,8470.0465116279,18137.1927409286,69859,3,364168,17341.3333333333,25755.5259222819,71526,293,364209,17343.2857142857,31677.3866932594,105713,11,0,0,0,0,712,712,60.4043798667,60.4043798667,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
53,17,02/03/2018 12:25:45,2499,1,1,42,106.0,42,42,42.0,0.0,106,106,106.0,0.0,59223.68948,800.3201281,2499.0,0.0,2499.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,400.160064,400.160064,42,106,63.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,95.0,42.0,106.0,0,0,0,0,0,0,1,42,1,106,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
22,6,14/02/2018 02:06:50,381201,22,22,1992,2665,640,0,90.5454545455,138.1099380144,976,0,121.1363636364,258.6415602914,12216.6521074184,115.4246709741,8865.1395348837,26879.1356353562,161869,3,381157,18150.3333333333,36685.5808504286,161869,188,381194,18152.0952380952,46701.454115375,200495,7,0,0,0,0,712,712,57.7123354871,57.7123354871,0,976,103.4888888889,203.7496929415,41513.9373737374,0,0,0,1,0,0,0,0,1,105.8409090909,90.5454545455,121.1363636364,0,0,0,0,0,0,22,1992,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,15/02/2018 11:31:34,106355988,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.788035329,0.1598405536,6647249.25,13837445.1917122,53260016,2,106355986,8181229.69230769,15025233.982096,53260016,137,106355979,53177989.5,31368363.4355478,75358772,30997207,0,0,0,0,456,100,0.1316333971,0.0282071565,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5531032.0,1751565.72239582,6769576,4292488,23823480.5,20619738.1810832,53260016,6628162,DoS attacks-Slowloris,,,,
80,6,20/02/2018 10:27:38,1067906,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,921.4294142,6.554884044,177984.3333,435795.9191,1067549.0,2.0,296.0,148.0,206.4751801,294.0,2.0,1067899.0,355966.3333,616248.6779,1067549.0,55.0,0,0,0,0,72,92,2.809236019,3.745648025,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.218.229.235-80-57552-6,18.218.229.235,57552.0,172.31.69.25
22,6,14/02/2018 02:02:46,351342,21,22,1928,2665,640,0,91.8095238095,139.7510712115,976,0,121.1363636364,258.6415602914,13072.7325511894,122.3878727849,8365.2857142857,19913.9742346628,90833,6,350832,17541.6,29067.7365283954,90833,293,351330,16730.0,32591.5305393901,111619,19,0,0,0,0,680,712,59.7708215926,62.6170511923,0,976,104.3863636364,205.4944367389,42227.9635306554,0,0,0,1,0,0,0,0,1,106.8139534884,91.8095238095,121.1363636364,0,0,0,0,0,0,21,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,22/02/2018 01:59:06,57063595,203,104,56083,189892,680,0,276.2709359606,291.6989844299,1935,0,1825.8846153846,320.337210303,4310.5415983693,5.3799624787,186482.336601307,362726.410562427,1021426,15,57061339,282481.876237624,415206.789480047,1021426,353,57063573,554015.27184466,436731.01056935,1024151,41,0,0,0,0,4072,2092,3.5574344729,1.8225280058,0,1935,798.6201298701,793.9750210529,630396.33405601,0,0,1,1,0,0,0,1,0,801.2214983713,276.2709359606,1825.8846153846,0,0,0,0,0,0,203,56083,104,189892,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS,,,,
1152,6,01/03/2018 02:42:15,229,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8733.624454,229.0,0.0,229,229,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4366.812227,4366.812227,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
80,6,16/02/2018 01:45:27,13162,3,4,333,935,333,0,111.0,192.2576396,935,0,233.75,467.5,96337.94256,531.8340678,2193.666667,3717.443674,9233,6,3867,1933.5,2290.318864,3553,314,13156,4385.333333,4611.231976,9233,54,0,0,0,0,104,136,227.9288862,303.9051816,0,935,158.5,334.6930363,112019.4286,0,0,0,1,0,0,0,0,1,181.1428571,111.0,233.75,0,0,0,0,0,0,3,333,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
80,6,15/02/2018 11:37:10,3041379,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9863946585,1520689.5,699388.710669896,2015232,1026147,3041379,1520689.5,699388.710669896,2015232,1026147,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9863946585,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris,,,,
80,6,23/02/2018 01:52:45,155,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19354.8387096774,77.5,101.1162697097,149,6,155,77.5,101.1162697097,149,6,0,0.0,0.0,0,0,0,0,0,0,60,0,19354.8387096774,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS,,,,
54062,6,01/03/2018 03:06:10,20,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,20,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0,0,0,40,0,100000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1026,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
44148,6,01/03/2018 02:33:11,218724,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.143943966,218724.0,0.0,218724,218724,218724,218724.0,0.0,218724,218724,0,0.0,0.0,0,0,1,0,1,0,80,0,9.143943966,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
80,6,16/02/2018 01:45:28,90,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.22222,90.0,0.0,90,90,90,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0,0,0,64,0,22222.22222,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
80,6,15/02/2018 11:03:32,99999352,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1600010368,0.0400002592,33333117.3333333,57734649.3318865,99999348,2,99999350,99999350.0,0.0,99999350,99999350,99999350,99999350.0,0.0,99999350,99999350,1,0,0,0,64,64,0.0200001296,0.0200001296,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999348.0,0.0,99999348,99999348,DoS attacks-Slowloris,,,,
80,17,21/02/2018 10:15:22,119906978,93374,0,2987968,0,32,32,32.0,0.0,0,0,0.0,0.0,24919.05017,778.7203177,1284.171848,25111.6073,663538,0,120000000,1284.171848,25111.6073,663538,0,0,0.0,0.0,0,0,0,0,0,0,746992,0,778.7203177,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00034271,32.0,0.0,0,0,0,0,0,0,93374,2987968,0,0,-1,-1,93373,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
80,6,22/02/2018 02:28:39,1632,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1838.2352941177,816.0,1128.5424227737,1614,18,1632,816.0,1128.5424227737,1614,18,0,0.0,0.0,0,0,0,0,0,0,60,0,1838.2352941177,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS,,,,
256,6,01/03/2018 02:30:21,451,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4434.5898,451.0,0.0,451,451,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,2217.2949,2217.2949,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
3389,6,01/03/2018 02:19:04,1877988,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1453.150925,7.987271484,134142.0,245619.411,953132,49,1877988,268284.0,391665.0239,1147859,49,1736257,289376.1667,325757.2349,953132,144733,0,0,0,0,168,148,4.259878125,3.727393359,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
21,6,14/02/2018 11:14:34,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,20/02/2018 10:32:01,1517449,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,648.4567191,4.613005116,252908.1667,619308.8295,1517067.0,7.0,353.0,176.5,187.383297,309.0,44.0,1517442.0,505814.0,875770.8035,1517067.0,21.0,0,0,0,0,72,92,1.977002192,2.636002923,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-52.14.136.135-80-59567-6,52.14.136.135,59567.0,172.31.69.25
21,6,16/02/2018 10:49:28,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,15/02/2018 11:17:35,105003327,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1523761242,0.0380940311,35001109.0,60623694.7791293,105003322,2,105003325,105003325.0,0.0,105003325,105003325,105003324,105003324.0,0.0,105003324,105003324,1,0,0,0,64,64,0.0190470155,0.0190470155,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,3.0,0.0,3,3,105003322.0,0.0,105003322,105003322,DoS attacks-Slowloris,,,,
80,6,22/02/2018 11:16:25,98,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20408.1632653061,98.0,0.0,98,98,98,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0,0,0,40,0,20408.1632653061,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
0,0,02/03/2018 11:10:44,89705244,52,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.579676256,1758926.353,7104261.261,30400000.0,25.0,89700000.0,1758926.353,7104261.261,30400000.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.579676256,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,-1,-1,0,0,11305.66667,1291.357942,12375.0,9871.0,29900000.0,906010.9846,30400000.0,28800000.0,Bot,,,,
80,6,21/02/2018 02:11:12,15425,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,129.6596434,15425.0,0.0,15425,15425,15425,15425.0,0.0,15425,15425,0,0.0,0.0,0,0,0,0,0,0,40,0,129.6596434,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
8080,6,02/03/2018 01:03:35,11611,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39186.97787,602.8765826,1935.166667,4252.378789,10603.0,1.0,645.0,322.5,381.1305551,592.0,53.0,11041.0,3680.333333,5999.167387,10603.0,1.0,0,0,0,0,72,92,258.3756782,344.5009043,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,15/02/2018 11:03:49,106333436,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.7930804756,0.1598744538,6645839.75,13836637.8574784,53247450,9,106333427,8179494.38461539,15024181.6152819,53247450,208,106333420,53166710.0,31352956.2858925,75336598,30996822,0,0,0,0,456,100,0.1316613149,0.0282131389,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5514706.0,1747535.21374306,6750400,4279012,23826003.75,20607434.0508652,53247450,6655898,DoS attacks-Slowloris,,,,
80,6,15/02/2018 09:31:02,9735953,10,3,1962,662,327,0,196.2,168.8620738946,662,0,220.6666666667,382.2058782035,269.5165023907,1.3352570621,811329.416666667,1782356.74485785,6252963,2,9735953,1081772.55555556,2009842.7783769,6253284,2,9580227,4790113.5,2068781.6026107,6252963,3327264,0,0,0,0,328,104,1.027120817,0.3081362451,0,662,187.4285714286,212.6762488224,45231.1868131868,0,0,0,1,0,0,0,0,0,201.8461538462,196.2,220.6666666667,0,0,0,0,0,0,10,1962,3,662,26883,219,6,32,3327269.0,0.0,3327269,3327269,6252963.0,0.0,6252963,6252963,DoS attacks-GoldenEye,,,,
22,6,14/02/2018 02:12:57,376260,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12164.4607452294,116.9404135438,8750.2325581395,22251.9390667497,118794,3,376045,17906.9047619048,30421.2175034215,118794,233,376251,17916.7142857143,39921.2954400817,157555,8,0,0,0,0,712,712,58.4702067719,58.4702067719,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
